date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_min,hr_zone_1_hms,hr_zone_2_min,hr_zone_2_hms,hr_zone_3_min,hr_zone_3_hms,hr_zone_4_min,hr_zone_4_hms,hr_zone_5_min,hr_zone_5_hms,total_hr_minutes,total_high_speed_distance,total_accel_decel_events,session_type,player_id
2022-08-22,,,1,-5,2022/2023,7661.989451036322,336.8490089256459,364.17409792323764,175.4498386192915,123.95246402858407,107.29497747428027,35.90815951656178,118.48009059927263,0.07051546048191741,32.67216044404982,00:32:40,39.442853505956116,00:39:26,18.952907752140415,00:18:57,10.510600203268977,00:10:30,0.47526683360607996,00:00:28,102.05378873902141,876.4729454681751,267.1556010194261,Pre-Match 1 Days,2
2022-08-23,,,2,-4,2022/2023,1746.82590867733,389.6161063926066,73.81553307050966,213.067056529001,297.60249029271284,61.96624954381297,18.449983851661194,197.6682823999966,12.524003298157833,43.83889805139536,00:43:50,35.39009025244899,00:35:23,36.22785979225105,00:36:13,5.866007936845425,00:05:51,0.10217055213954902,00:00:06,121.42502658508037,676.4986959921173,378.01872368818704,Pre-Match 2 Days,2
2022-08-24,,,3,-3,2022/2023,3658.410762719698,15.534872799854048,8.326175223560526,46.951240474086056,201.05639900307256,54.46687402190149,11.95754806384569,80.42053392967391,26.960336954347554,12.418333721130251,00:12:25,17.592155401381206,00:17:35,26.265742097065704,00:26:15,19.81134303579385,00:19:48,0.5165159776403829,00:00:30,76.60409023301139,70.81228849750063,267.48082108881977,Pre-Match 3 Days,2
2022-08-25,,,4,-2,2022/2023,4587.803053301163,210.3015284110105,338.8346502327604,182.94217251684228,134.59783910368674,3.6858712955255433,11.505558079964205,98.65655501049517,12.063275258571744,20.466705604014063,00:20:28,15.754433078892466,00:15:45,12.467853850688316,00:12:28,8.551355807935824,00:08:33,2.1293702120845297,00:02:07,59.36971855361519,732.0783511606132,149.78926847917649,Pre-Match 4 Days,2
2022-08-26,,,5,-1,2022/2023,5711.182276241044,615.4040920792014,265.15970734366743,169.31272202326022,305.30580777561653,105.13135823067675,23.276900472556893,18.834941465353115,19.81320315462838,37.012755825182005,00:37:00,8.831212275873721,00:08:49,17.94542286166605,00:17:56,8.710981353961753,00:08:42,1.127600904120927,00:01:07,73.62797322080445,1049.8765214461291,433.7140664788502,Pre-Match 5 Days,2
2022-08-27,LEI,Leicester City,0,0,2022/2023,12075.776002389768,709.4138480872133,389.4398098376787,272.11639472754626,15.835017885303888,1.555703662801999,19.498188273843176,129.5770742246322,19.97026129567496,28.35075097589279,00:28:21,54.708466706281676,00:54:42,30.140515321608248,00:30:08,16.424439576375885,00:16:25,2.4285154385552064,00:02:25,132.05268801871378,1370.9700526524384,36.88890982194906,Match Day,2
2022-08-28,,,1,-2,2022/2023,2500.435032247496,433.2979811232582,364.5167565222968,88.77145002284426,68.7048338089423,112.96902764813166,19.10629410001163,61.32301829393505,12.022838439126714,5.142264994323895,00:05:08,39.72182000200752,00:39:43,41.509570704470306,00:41:30,21.952108023166467,00:21:57,1.4604359896239731,00:01:27,109.78619971359215,886.5861876683992,200.78015555708558,Pre-Match 1 Days,2
2022-08-29,,,2,-1,2022/2023,6439.552507588333,174.19161566396195,349.14550028987816,64.82437893857877,184.8962776279679,58.49831090955095,3.956406784082524,34.10904209089581,29.790657742863768,29.189572203645355,00:29:11,12.017526239011586,00:12:01,38.09236633888284,00:38:05,4.07988156354167,00:04:04,0.061930146194954495,00:00:03,83.44127649127641,588.1614948924189,247.35099532160137,Pre-Match 2 Days,2
2022-08-30,SOU,Southampton,0,0,2022/2023,14349.023188664942,804.2542345076116,443.0389741512486,242.88567820703216,201.1233088746925,40.88701135637719,31.19565200313006,115.86022126772193,16.574832011982554,8.683702233775701,00:08:41,11.4181910398152,00:11:25,14.60475927750837,00:14:36,5.903035184589521,00:05:54,1.994852880058696,00:01:59,42.60454061574749,1490.1788868658925,273.20597223419975,Match Day,2
2022-08-31,,,1,-3,2022/2023,581.6799680557077,195.23655257237425,233.0801850246641,225.3419553407641,12.924868339336609,110.51394448722576,9.27862598124136,113.25994612598176,15.308597390963463,23.725040934645794,00:23:43,56.252593925000745,00:56:15,42.57313955162712,00:42:34,8.313310576528941,00:08:18,0.3068149292740977,00:00:18,131.17089991707672,653.6586929378025,132.71743880780372,Pre-Match 1 Days,2
2022-09-01,,,2,-2,2022/2023,7608.0415512496575,789.9049597404222,212.4485911390181,147.35762655664973,131.68734165168087,2.9165668601021024,8.550048602367738,16.143250635377004,32.85511024086586,24.60330194621039,00:24:36,47.856625321816544,00:47:51,0.14947389959963528,00:00:08,32.75039826816741,00:32:45,2.197106646469023,00:02:11,107.556906082263,1149.71117743609,143.15395711415073,Pre-Match 2 Days,2
2022-09-02,,,3,-1,2022/2023,2135.4055004219163,648.7910315312696,174.7822574148438,164.52826908804903,212.10208267593913,69.52421216959635,17.918449615086658,148.55968424315822,16.254421491459773,40.743456343461794,00:40:44,42.487280715236096,00:42:29,1.1784090852289035,00:01:10,13.357562414746887,00:13:21,0.46788543029108437,00:00:28,98.23459398896478,988.1015580341624,299.54474446062216,Pre-Match 3 Days,2
2022-09-03,WHU,West Ham United,0,0,2022/2023,14094.586819547772,964.0490911044353,514.3532249044251,242.41755328351468,228.08489937432282,65.63891852046872,9.888194948907755,132.72035045767913,5.875903223771673,21.505983741578373,00:21:30,26.215610662448885,00:26:12,35.13679797205142,00:35:08,20.146033381556858,00:20:08,0.9614924404920124,00:00:57,103.96591819812755,1720.8198692923752,303.6120128436993,Match Day,2
2022-09-04,,,1,-2,2022/2023,11882.514636095335,394.88543163287954,249.02904298121072,86.47403942676195,208.50339009727082,26.22536159270298,25.346151564139557,40.217310718032785,16.898967580853057,12.99407263396908,00:12:59,16.879958858345816,00:16:52,8.507083593429668,00:08:30,8.123889934347389,00:08:07,2.118872145790586,00:02:07,48.62387716588254,730.3885140408522,260.0749032541134,Pre-Match 1 Days,2
2022-09-05,,,2,-1,2022/2023,12092.224315383979,88.82416107850936,120.47379052391582,183.82298696729083,104.73960138867945,51.28445829753993,16.125773370827226,99.88191258915946,26.811269217819934,10.739935192045468,00:10:44,63.10927750323628,01:03:06,2.5918092970996724,00:02:35,16.495788696130177,00:16:29,2.6559439449760402,00:02:39,95.59275463348764,393.12093856971603,172.1498330570466,Pre-Match 2 Days,2
2022-09-06,DIN,Dinamo Zagreb,0,0,2022/2023,15166.44637050031,978.9710722890043,438.1279630117493,221.1283272220387,30.556407357684044,77.9948391271345,19.48792232097186,153.26350124390768,25.587448587048694,40.65271226582163,00:40:39,51.36880328396909,00:51:22,10.11436532353682,00:10:06,2.492874898514389,00:02:29,1.0338244959667384,00:01:02,105.66258026780866,1638.2273625227922,128.03916880579038,Match Day,2
2022-09-07,,,1,-7,2022/2023,3814.5565808032643,367.78825986116146,253.63187805643918,199.3418178713671,139.55308652541075,86.94712602310256,23.319315325887185,112.64833232809177,25.973517597377707,7.95200473044762,00:07:57,19.44464127741408,00:19:26,18.17317156728369,00:18:10,1.1684941745209294,00:01:10,2.3084972795537047,00:02:18,49.04680902922003,820.7619557889677,249.81952787440048,Pre-Match 1 Days,2
2022-09-08,,,2,-6,2022/2023,1223.1088773664956,683.4509526382852,257.8284281350684,41.41599556690839,42.06873222541019,0.08571878715839447,8.835778287932683,84.14842723029854,23.32017937353922,19.802888081066182,00:19:48,54.61142504021101,00:54:36,31.158651433984716,00:31:09,15.76507095209511,00:15:45,0.5310384722410844,00:00:31,121.8690739795981,982.695376340262,50.99022930050126,Pre-Match 2 Days,2
2022-09-09,,,3,-5,2022/2023,8568.376935710274,79.39133175351805,154.35807225795796,217.25838967597448,309.6229283874006,112.02478122325213,6.761408479684684,68.58413017395434,8.373172635969508,8.703549844103035,00:08:42,48.90051522240598,00:48:54,26.627910207408913,00:26:37,13.408240703535926,00:13:24,2.2466503603969334,00:02:14,99.88686633785078,451.0077936874505,428.4091180903374,Pre-Match 3 Days,2
2022-09-10,,,4,-4,2022/2023,5511.853899801127,395.1987577720566,22.610365054346644,50.15372200874224,155.25551066546598,19.673214887187136,38.22041793381006,129.87383713545788,28.3944635353197,35.95863786531845,00:35:57,19.14189009713903,00:19:08,10.13454492895193,00:10:08,4.603741418968471,00:04:36,1.8300251315965652,00:01:49,71.66883944197444,467.96284483514546,213.14914348646317,Pre-Match 4 Days,2
2022-09-11,,,5,-3,2022/2023,1528.2360777716976,121.45442363610867,13.805483161062671,74.78651028287598,103.66004873230999,27.930513142541326,18.828587903039022,199.81467180757133,29.42734741909804,22.058327758819782,00:22:03,27.48422224163632,00:27:29,21.464484611489926,00:21:27,23.126328059367346,00:23:07,0.5364694284077588,00:00:32,94.66983209972112,210.04641708004732,150.41914977789034,Pre-Match 5 Days,2
2022-09-12,,,6,-2,2022/2023,6200.902691472615,262.80358875151353,184.1100491835815,173.35813378269128,250.3792601647525,31.504986974453747,17.889593542142013,142.9275174215198,6.39480736852515,16.32818161089176,00:16:19,11.981600331361818,00:11:58,39.503031595248956,00:39:30,33.394654077245264,00:33:23,0.8419693563114289,00:00:50,102.04943697105922,620.2717717177864,299.77384068134825,Pre-Match 6 Days,2
2022-09-13,,,7,-1,2022/2023,430.6337165260874,596.8415582423455,36.77780154977249,90.2689202961047,162.69781788942396,4.522364317611212,1.5459761535999106,15.9037268326065,4.296817301093261,16.791133289130705,00:16:47,7.155479166096179,00:07:09,34.76008168835727,00:34:45,13.306921419582762,00:13:18,0.3667623065950835,00:00:22,72.38037786976199,723.8882800882227,168.7661583606351,Pre-Match 7 Days,2
2022-09-14,RBS,Salzburg,0,0,2022/2023,15149.239812665906,825.9203390731955,536.7711456132505,247.37160669041702,101.29933075364526,14.714027596529727,21.617888360003725,98.02019398674808,32.13350085041958,39.627960612618544,00:39:37,46.569966982637794,00:46:34,13.784044323075987,00:13:47,21.0059887880217,00:21:00,1.0659248474623386,00:01:03,122.05388555381637,1610.0630913768632,137.63124671017871,Match Day,2
2022-09-15,,,1,-10,2022/2023,3240.5983632035604,304.2565898007289,383.1384793770609,101.91910072399719,265.29923339779464,117.9433524800744,24.057327852821864,189.5411380986458,28.599986390752164,25.75048887469137,00:25:45,17.236680675500807,00:17:14,41.89358354182045,00:41:53,32.388090861525534,00:32:23,0.5668220511264555,00:00:34,117.8356660046646,789.314169901787,407.2999137306909,Pre-Match 1 Days,2
2022-09-16,,,2,-10,2022/2023,8296.501982065436,319.3023353426851,383.98298024448815,170.18935274080798,283.3299759205465,37.69222047803916,24.26010935969199,20.098822046429138,29.420518980654013,33.380855077603755,00:33:22,52.839158466250275,00:52:50,30.222660078558334,00:30:13,27.967292906629904,00:27:58,1.7924609709381512,00:01:47,146.20242749998042,873.4746683279812,345.2823057582776,Pre-Match 2 Days,2
2022-09-17,,,3,-10,2022/2023,3903.4333209323463,371.8916297057791,286.6213319387187,52.34526091324238,219.89611318931648,13.787193391371357,30.693269551280746,210.4036265820699,29.194578980373702,41.71229100565683,00:41:42,64.15038797857953,01:04:09,2.663465019188243,00:02:39,15.590806443746997,00:15:35,2.7680392067472215,00:02:46,126.88498965391882,710.8582225577402,264.3765761319686,Pre-Match 3 Days,2
2022-09-18,,,4,-10,2022/2023,6512.604134844788,635.4187294567927,91.86551936152449,13.401575836133695,15.344975682208196,12.793540847390183,7.704749151373428,201.93401440652238,17.84153892319891,41.93098793588985,00:41:55,4.93687001086703,00:04:56,1.4996044217604396,00:01:29,24.80422966066862,00:24:48,0.033425503917868526,00:00:02,73.20511753310382,740.6858246544508,35.843265680971804,Pre-Match 4 Days,2
2022-09-19,,,5,-10,2022/2023,6846.234493998732,722.083278453709,375.320573453875,68.75923643134857,185.0381710010086,86.02983443129052,10.9493795774566,16.654504112346437,21.290534000561443,15.275671026710636,00:15:16,30.479229892893088,00:30:28,7.182599025277779,00:07:10,4.309608520425958,00:04:18,1.5055601469829811,00:01:30,58.75266861229045,1166.1630883389325,282.01738500975574,Pre-Match 5 Days,2
2022-09-20,,,6,-10,2022/2023,2314.8585230708163,773.2799486456811,385.3653735342286,108.73592886824085,249.39605902699952,102.18553356761794,35.19500947402841,198.60286314250342,17.962616260725753,44.28898373630692,00:44:17,51.67956423825942,00:51:40,31.04305277233876,00:31:02,17.223759672099114,00:17:13,1.596705363178077,00:01:35,145.83206578218227,1267.3812510481505,386.77660206864584,Pre-Match 6 Days,2
2022-09-21,,,7,-10,2022/2023,12141.721080178624,636.9460030174515,85.52538502382069,38.51883340298901,44.60047188036481,30.725217214021868,41.11807840334514,77.26392000828568,1.6865835232818684,1.1567285136791532,00:01:09,50.834736100473485,00:50:50,7.83646518717955,00:07:50,9.385727322485199,00:09:23,2.5445477979449262,00:02:32,71.75820492176231,760.9902214442612,116.44376749773181,Pre-Match 7 Days,2
2022-09-22,,,8,-9,2022/2023,9706.6787899069,255.30092395060763,320.70938308718235,81.33777792447312,74.71500636737636,2.5002668182706307,5.901041759993422,179.7292318725293,24.554635122264273,17.522853587251703,00:17:31,48.969150235125404,00:48:58,21.81491070675675,00:21:48,5.420472036240884,00:05:25,1.4083815151013095,00:01:24,95.13576808047605,657.3480849622631,83.11631494564041,Pre-Match 8 Days,2
2022-09-23,,,9,-8,2022/2023,11764.970046911038,556.9993194021058,124.60843134237987,91.69666979990393,288.3430740271919,26.6761157153519,21.603703742130136,89.01965178829184,16.644121181983888,41.65464687416113,00:41:39,22.48690699795313,00:22:29,3.9775441257124737,00:03:58,14.337247813694189,00:14:20,1.5133022846783535,00:01:30,83.96964809619928,773.3044205443896,336.6228934846739,Pre-Match 9 Days,2
2022-09-24,,,10,-7,2022/2023,11205.56555115478,354.2106510704525,349.0712959341411,13.15716092733915,6.574494408541257,6.7578958392377695,9.29770813798067,93.800983653803,21.333593796365797,12.770614911489705,00:12:46,29.243278107973538,00:29:14,39.27579463145782,00:39:16,4.4064561807838984,00:04:24,1.3127669636973482,00:01:18,87.00891079540229,716.4391079319328,22.6300983857597,Pre-Match 10 Days,2
2022-09-25,,,10,-6,2022/2023,7487.262657315681,206.13894619278472,433.7025199413675,133.72400747618855,245.94318492868467,12.363508296540207,2.6078651537877335,134.94824965195974,16.555447256479205,12.698287439941303,00:12:41,38.33579449136874,00:38:20,14.669920169339155,00:14:40,23.50919913826853,00:23:30,0.7484503143627899,00:00:44,89.9616515532805,773.5654736103406,260.9145583790126,Pre-Match 10 Days,2
2022-09-26,,,10,-5,2022/2023,11544.262885499993,680.6296693105746,13.058422846132693,202.73697531048953,154.79887284479074,51.59782861369553,14.130581692056365,164.7859844482903,16.19878952333473,14.071936256307826,00:14:04,62.754238268236875,01:02:45,38.7318322123109,00:38:43,15.344873481660517,00:15:20,0.1559477542094764,00:00:09,131.0588279727256,896.4250674671969,220.52728315054262,Pre-Match 10 Days,2
2022-09-27,,,10,-4,2022/2023,1108.1562628305685,31.103576130966236,390.2677960199015,34.78727632711438,145.976625739619,27.49261983539804,6.237692484174463,7.189336143440092,5.658217898869205,28.47257239538188,00:28:28,21.104962490803562,00:21:06,40.29894612748471,00:40:17,17.864164475258193,00:17:51,1.137430548817377,00:01:08,108.87807603774573,456.1586484779821,179.70693805919151,Pre-Match 10 Days,2
2022-09-28,,,10,-3,2022/2023,2454.21511835902,729.9164123527719,270.78436493466523,137.04832830773356,2.318693874626804,61.694521585125685,30.819245503921284,126.2061258619003,9.179993635604022,20.382474066067452,00:20:22,59.48123783188954,00:59:28,0.26138680792848573,00:00:15,4.923110737205681,00:04:55,0.14637959495322192,00:00:08,85.19458903804437,1137.7491055951707,94.83246096367377,Pre-Match 10 Days,2
2022-09-29,,,10,-2,2022/2023,566.3632770565689,373.5353433591529,423.3277684690073,152.39239814682065,267.72704280448056,30.31165958087914,23.169810185136686,39.731281371738596,5.232131114558071,33.79316989043043,00:33:47,17.35556409476317,00:17:21,19.79536573402592,00:19:47,4.7009868681111975,00:04:42,1.532204040013471,00:01:31,77.17729062734419,949.2555099749809,321.2085125704964,Pre-Match 10 Days,2
2022-09-30,,,10,-1,2022/2023,4073.981808227466,515.772254712572,202.23439117930235,96.13306557388414,117.56781127195691,112.46528219267945,6.2440672779665976,73.60786828851977,6.444660779011904,41.61334487925696,00:41:36,63.7293647253557,01:03:43,1.0515807758989817,00:01:03,19.622205805915506,00:19:37,0.8553006403577158,00:00:51,126.87179682678484,814.1397114657584,236.27716074260294,Pre-Match 10 Days,2
2022-10-01,CRY,Crystal Palace,0,0,2022/2023,15158.070668381515,998.6790604501464,413.5326969704134,218.21689788954365,176.68769329368092,108.32876472214566,0.40119103134320944,74.03748357589326,32.04695597890358,31.35027093484302,00:31:21,43.18732355459117,00:43:11,38.755746482818935,00:38:45,33.129161185330375,00:33:07,1.4851933509124406,00:01:29,147.90769550849595,1630.4286553101033,285.4176490471698,Match Day,2
2022-10-02,,,1,-3,2022/2023,3397.9955589551696,724.5383323183067,27.13541551427514,94.16078432674252,221.29863476542732,67.77616206585535,35.083293667552475,99.8022253524851,5.0430975633988995,9.507702489187261,00:09:30,29.8655897177693,00:29:51,22.110081782929658,00:22:06,3.2372279495621714,00:03:14,0.3737932175666029,00:00:22,65.09439515701499,845.8345321593243,324.1580904988352,Pre-Match 1 Days,2
2022-10-03,,,2,-2,2022/2023,10377.948862497957,515.3418022873136,145.81412210322222,115.6888083944186,229.57449940403924,42.38045022560395,7.648859960454437,71.09438726116527,8.868959965340624,43.36970845976335,00:43:22,39.522789914898276,00:39:31,3.1963621415908894,00:03:11,9.610100380762443,00:09:36,2.5958200713078843,00:02:35,98.29478096832285,776.8447327849544,279.6038095900976,Pre-Match 2 Days,2
2022-10-04,,,3,-1,2022/2023,4467.4794371752705,496.93844220442986,29.14574476487017,1.6856958113066822,312.3532666499298,45.57585498696188,26.316761712179936,22.84328394222482,19.45225155693577,12.29891861065775,00:12:17,17.56009165849066,00:17:33,4.703302460995577,00:04:42,29.242808286224285,00:29:14,2.4897507945473185,00:02:29,66.2948718109156,527.7698827806067,384.2458833490716,Pre-Match 3 Days,2
2022-10-05,MIL,Milan,0,0,2022/2023,12218.977787220289,771.6581149661007,463.9946079825366,217.63378148342088,173.6079833076006,49.24747077147051,14.626278931523508,30.98550641323177,20.09745176550627,6.970084732759353,00:06:58,17.665935552322168,00:17:39,16.35665989461532,00:16:21,2.4307486788511357,00:02:25,0.5288236172796918,00:00:31,43.95225247582767,1453.2865044320583,237.4817330105946,Match Day,2
2022-10-06,,,1,-2,2022/2023,6795.966318282975,419.61684658840045,355.30503036877275,151.6137397894959,130.60283667843854,87.00071085485678,25.416811171702715,7.114618491788048,5.071445911372498,4.183478467034682,00:04:11,7.316697774982454,00:07:19,40.100988326028734,00:40:06,29.458956428641795,00:29:27,0.9559199218349942,00:00:57,82.01604091852266,926.5356167466691,243.02035870499802,Pre-Match 1 Days,2
2022-10-07,,,2,-1,2022/2023,1764.7377898604668,121.55182773162892,370.7760856257406,8.803455164779065,311.60947385908497,54.0049895104423,13.702991152549055,100.05515529974836,26.142670853087537,26.1973439409767,00:26:11,7.348640848817861,00:07:20,29.552575314378647,00:29:33,17.633485240837466,00:17:38,1.7075548816546764,00:01:42,82.43960022666535,501.1313685221486,379.3174545220763,Pre-Match 2 Days,2
